info: ::1 - - [19/Apr/2023:09:52:17 +0000] "POST /api/v1/users/ HTTP/1.1" 500 74 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

info: ::1 - - [19/Apr/2023:09:54:29 +0000] "POST /api/v1/users/ HTTP/1.1" 500 74 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

info: ::1 - - [19/Apr/2023:10:09:44 +0000] "POST /api/v1/users/ HTTP/1.1" 500 55 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

info: ::1 - - [19/Apr/2023:10:10:00 +0000] "POST /api/v1/users/ HTTP/1.1" 201 417 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

info: ::1 - - [19/Apr/2023:10:16:21 +0000] "POST /api/v1/users/ HTTP/1.1" 201 418 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

info: ::1 - - [19/Apr/2023:10:16:36 +0000] "POST /api/v1/users/ HTTP/1.1" 500 55 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

info: ::1 - - [19/Apr/2023:10:16:55 +0000] "POST /api/v1/users/ HTTP/1.1" 201 419 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"

